layout/4_10x10_4.lay, 80791.08192028654, 6.985123042782719
layout/2_10x10_8.lay, 4522.195538108317, 96.6493877194116
layout/3_10x10_10.lay, 1.2, 1.2
layout/4_10x10_5.lay, 249.91886222524104, 4.878333985776888
layout/4_10x10_14.lay, 1845.2884560337363, 3939.657593719166
layout/2_10x10_4.lay, 371.1201209208485, 19.895660579018944
layout/5_10x10_3.lay, 20609.82745218426, 21.595891194930054
layout/4_10x10_13.lay, 1461.7332111560809, 33.872487637886955
layout/2_10x10_15.lay, 1.0, 1.0
layout/5_10x10_5.lay, 632.3734007675234, 7.783525247410872
layout/2_10x10_7.lay, 310.83484479293674, 310.83484479293674
layout/3_10x10_2.lay, 76.45407290278588, 12.261547980368444
layout/5_10x10_16.lay, 82.91380289385822, 7.969120785894023
layout/4_10x10_18.lay, 611.2527125080653, 24.72563556755265
layout/1_10x10_11.lay, 75900.29295237048, 15.148093534755011
layout/2_10x10_1.lay, 141.15505581392478, 28.905986548800364
layout/5_10x10_12.lay, 137.57637863957459, 7.712675841773083
layout/1_10x10_17.lay, 9460.585417353055, 112.69771900166974
layout/3_10x10_1.lay, 891.9617394710754, 359.1194567225473
layout/4_10x10_15.lay, 633.6423874444447, 51.94376425917265
layout/5_10x10_11.lay, 38.21753056559156, 38.21751589016845
layout/5_10x10_13.lay, 21172871572203.81, 1.2181954887218045
layout/2_10x10_14.lay, 48.65346886418115, 2.4422708675636278
layout/1_10x10_16.lay, 26397.817164285716, 58.833758703520445
layout/5_10x10_4.lay, 109.77684755637411, 7.731961792854857
layout/3_10x10_9.lay, 229.67951374940955, 31.84940653376779
layout/5_10x10_6.lay, 418.43125053931874, 11.087998113308826
layout/1_10x10_2.lay, 175575.28293845852, 12.889687753613902
layout/5_10x10_10.lay, 2884.02541882406, 7.5110671537781375
layout/2_10x10_18.lay, 9819.984643222904, 264.1069400488253
layout/5_10x10_1.lay, 1202.4815390219542, 38.04594426941859
layout/3_10x10_12.lay, 1773.8337333000945, 88.91208149822927
layout/4_10x10_8.lay, 234.48196582539936, 10.60826851134649
layout/3_10x10_4.lay, 2007.6423877938585, 2.402771098177061
layout/3_10x10_16.lay, 141.3773331513955, 15.810449816673712
layout/2_10x10_2.lay, 26.635011314508493, 25.80305808769655
layout/1_10x10_13.lay, 28449.431476856687, 42.344054117568454
layout/2_10x10_12.lay, 43.20249628887649, 10.057174802182038
layout/3_10x10_3.lay, 609.1492567099726, 6.930910066443069
layout/3_10x10_17.lay, 1.475341801230471, 1.4456958921700445
layout/1_10x10_5.lay, 292.5872427348491, 8.660190954031128
layout/3_10x10_19.lay, 467.22107124208793, 7.835733370275597
layout/3_10x10_8.lay, 143.6200537659909, 27.32192002547894
layout/5_10x10_9.lay, 938.1964261597809, 1.4424961245240635
layout/1_10x10_3.lay, 5965.29843784492, 243.5201822282614
layout/1_10x10_1.lay, 57295.64897770979, 29.158696501956875
layout/2_10x10_0.lay, 8973.811233091094, 7.4890515553694765
layout/1_10x10_8.lay, 39467549680.12656, 5.41805789188425
layout/5_10x10_19.lay, 35.594770320745056, 26.856861828149132
layout/1_10x10_12.lay, 5871.973308278177, 29.446448780572588
layout/3_10x10_15.lay, 45621.75143277954, 11.811047977187767
layout/4_10x10_1.lay, 28.11643194841658, 2.4021401233791853
layout/1_10x10_10.lay, 11543.299819000724, 2.8108706964533483
layout/4_10x10_19.lay, 351.0261596401454, 34.60249738595913
layout/4_10x10_0.lay, 1402.8846958577124, 9.030017233107868
layout/2_10x10_9.lay, 5.5056548765805, 1.4046115326832
layout/1_10x10_19.lay, 12566688.299378017, 8.476191600078002
layout/3_10x10_13.lay, 72.10230690508774, 23.105405632119485
layout/2_10x10_3.lay, 383.3028635387723, 344.9007725285278
layout/4_10x10_10.lay, inf, inf
layout/5_10x10_14.lay, 76.48468428738458, 76.48468428738458
layout/4_10x10_7.lay, 121.28905504772393, 29.163488884055628
layout/5_10x10_17.lay, 1214.5894900511516, 63.87962242569291
layout/1_10x10_7.lay, 6799.26840429869, 215.4682009647728
layout/2_10x10_10.lay, 760.620531216977, 64.712836813643
layout/4_10x10_17.lay, inf, inf
layout/1_10x10_6.lay, 20.215680420942235, 2.4383914086996397
